Mark_0,Mark_1,Mark_2,Mark_3,Mark_4,Mark_5,Mark_6,Model_0,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Year,Type_0,Type_1,Type_2,Type_3,Distance,Engine_capacity_cm3,Fuel_type_0,Fuel_type_1,Fuel_type_2,Transmission,Price(euro)
0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2006,0,0,1,0,229000,1600,0,1,0,1,4650
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2009,0,0,1,0,1,1300,0,1,0,1,4950
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2018,0,1,0,0,0,1500,0,1,0,2,10800
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,2010,0,0,0,1,118000,1400,0,1,1,1,5350
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2018,0,0,0,1,0,1800,0,0,1,2,10400
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2015,0,1,0,0,0,2000,0,1,0,1,10900
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2016,0,1,0,1,0,2000,0,1,0,1,9400
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2018,0,0,1,0,0,1300,0,1,0,2,9200
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2015,0,1,0,1,0,2000,0,1,0,2,10200
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2015,0,0,1,0,110000,1500,0,1,0,1,9200
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2018,0,1,0,1,0,2000,0,1,0,2,19800
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2006,0,1,0,1,328000,2500,0,1,0,2,8999
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2005,0,1,0,1,0,2000,0,1,1,1,4200
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,0,0,1,0,174000,1500,0,1,0,1,6000
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2012,0,0,0,1,17300,1400,0,1,0,1,5950
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2016,0,1,0,0,147500,1500,0,1,0,2,12800
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2005,0,0,1,0,244800,1500,1,0,0,1,1770
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2017,0,1,1,0,168000,2500,0,0,1,2,19499
0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,2011,0,1,1,1,170000,1498,0,1,0,1,7400
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2007,0,0,0,1,165000,1800,0,1,1,2,4500
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2000,0,1,1,1,3,2200,0,1,0,1,6000
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1998,0,1,0,1,300000,2500,0,1,0,1,1300
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2003,0,1,1,0,300000,2200,0,1,0,1,5000
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2004,0,0,1,0,260000,1500,0,1,0,2,2850
0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1990,0,1,0,1,295000,1998,0,1,0,1,14000
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,2006,0,0,0,1,176000,2000,0,1,0,1,5850
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2004,0,0,1,0,198000,1600,0,1,1,1,4390
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2007,0,0,0,1,171000,1400,0,1,1,1,5290
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2010,0,0,0,1,234000,1800,0,0,1,2,7350
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2007,0,0,0,1,181000,1400,0,1,1,1,5350
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2007,0,0,0,1,21300,1400,0,1,0,1,3750
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2007,0,0,1,0,243,1500,0,1,0,1,3950
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2006,0,0,1,0,2440,1500,0,1,0,1,3490
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2008,0,0,1,0,213,1500,0,1,0,1,3990
0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,2000,0,1,1,1,11111,1900,0,1,0,1,20000
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2004,0,1,0,1,234000,1800,0,1,1,1,3590
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2008,0,1,1,1,350000,2200,0,1,0,1,6999
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2016,0,1,0,0,134700,1600,0,1,0,2,16490
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2015,0,0,1,0,162455,1798,0,1,1,1,11490
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,2014,0,1,0,0,193000,2400,0,1,0,2,19990
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2014,0,0,1,0,143000,1800,0,1,1,2,11980
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,2014,0,0,0,1,174000,2000,1,0,0,2,9999
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2007,0,0,0,1,1,1400,0,1,0,1,3950
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2013,0,1,0,1,176000,1400,0,1,1,1,9350
0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,2001,0,0,1,0,1,1300,0,1,1,1,2950
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,0,0,1,0,210000,1500,0,1,0,1,6550
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2012,0,0,1,0,198785,1500,0,1,0,1,7500
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2016,0,1,1,0,185000,2000,0,1,0,2,16000
0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,2009,0,1,0,1,220000,2000,1,0,0,1,9350
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2013,0,1,0,1,154200,2000,0,0,1,2,11600
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2004,0,0,1,0,265000,1500,0,1,0,1,2990
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2015,0,1,0,0,154000,1500,0,1,0,2,9999
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2009,0,0,0,1,157,1400,0,1,1,1,4999
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1994,0,1,0,1,227000,1800,0,1,1,1,2200
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2016,0,1,0,0,130100,1500,0,1,0,2,12999
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,0,0,0,1,65000,1800,0,0,1,2,13900
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2018,0,1,0,0,58100,1600,0,1,0,2,18550
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2009,0,0,1,0,210234,1500,0,1,0,1,4350
0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,2011,0,0,0,1,92700,1600,0,1,1,1,5599
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,0,0,1,0,170000,1500,0,1,0,1,6500
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2005,0,1,0,0,254362,2500,0,1,1,1,5499
0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1991,0,0,0,1,292000,2000,0,1,1,1,1000
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2008,0,0,1,0,252000,1300,0,1,0,1,5200
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1995,0,0,0,1,327,1600,0,1,1,1,1300
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2015,0,0,1,0,131000,1400,0,1,0,1,7500
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,2000,0,1,0,1,3500,2200,0,1,0,1,2200
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1992,0,1,0,1,350000,2500,0,1,0,1,2500
0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1997,0,1,0,1,39000,2000,0,1,1,1,1750
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,2010,0,1,0,1,1,1500,0,1,1,1,4999
0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1997,0,1,0,1,390000,2000,0,1,1,1,1750
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2008,0,0,0,1,137,1200,0,1,1,1,3699
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2015,0,1,0,0,154000,1600,0,1,0,1,14250
0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2012,0,1,1,1,169,1400,1,0,0,1,5900
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2005,0,0,1,0,286532,1500,0,1,0,1,2950
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2005,0,1,0,1,220000,2000,0,1,0,1,5850
0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,2020,0,1,0,1,23000,1500,0,0,1,2,15600
0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,2018,0,1,0,1,60000,1500,0,0,1,2,14200
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2012,0,0,0,1,177000,1200,0,1,0,1,5200
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2010,0,1,0,1,367000,2200,0,1,0,2,12700
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,1,1,200000,1412,0,1,1,1,5150
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2006,0,1,1,0,201700,2200,0,1,0,1,9999
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2002,0,1,0,1,338000,2700,0,1,0,2,7499
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2012,0,1,1,0,114000,1600,0,1,1,2,9300
0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,2012,0,1,1,1,250000,1500,0,1,0,1,5200
0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1997,0,1,0,0,214000,2500,0,1,0,1,7000
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,2005,1,0,0,0,185000,1600,0,1,1,1,3400
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2012,0,0,0,1,77147,1497,0,0,1,1,8100
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2014,0,1,0,1,111,2000,0,1,1,1,10200
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2011,0,1,1,1,182000,1500,0,1,0,2,5900
0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,2007,0,0,0,1,229867,1600,0,1,0,1,5800
0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2018,0,1,0,1,132153,2500,0,0,1,2,24500
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2007,0,1,0,1,111,2500,0,1,1,1,5200
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2009,0,1,0,1,111,2500,0,1,1,2,5500
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2008,0,1,0,1,111,2000,0,1,0,2,6200
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2008,0,1,0,1,111,2000,0,1,1,2,5300
0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,2017,0,1,0,0,111,2000,0,1,0,2,21500
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2016,0,1,0,1,98000,2000,0,1,1,2,19999
0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,2011,0,1,1,0,192000,2200,0,1,0,2,15250
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2013,0,0,0,1,130000,898,0,1,1,1,4950
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1999,0,1,1,0,250000,2000,1,0,0,1,4000
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2001,0,1,0,1,118500,1500,0,1,1,1,11000
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2016,0,0,1,0,74111,1329,0,1,1,1,8000
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2011,0,1,0,0,1,2200,0,1,0,2,13500
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2019,0,1,0,1,80000,1400,0,1,1,2,16500
0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,2008,0,1,0,1,221150,2400,1,0,0,2,5500
0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,2008,0,1,0,1,220,2400,1,0,0,2,6300
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2018,0,1,0,0,148800,1500,0,1,0,2,13150
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2016,0,1,1,0,159500,1600,0,1,0,2,16190
0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,2014,0,1,0,1,102700,2494,0,0,1,2,16499
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2005,0,0,1,0,185303,1900,0,1,0,1,5250
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2009,0,1,1,0,151000,1364,0,1,0,1,7400
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2012,0,1,1,1,170000,1600,0,1,0,2,10999
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2015,0,1,1,0,150000,1500,0,1,0,1,9500
0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,2014,0,1,0,1,67000,2500,0,0,1,2,18300
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2017,0,1,0,0,96600,1200,0,1,1,2,17200
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2005,0,1,0,1,225522,2400,0,1,1,1,6800
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,2011,0,1,1,1,278,1500,0,1,0,1,3899
0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1994,0,0,1,0,15138,1500,0,1,1,1,1250
0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,2005,0,1,1,1,185000,1600,0,1,1,1,5800
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,2008,0,1,0,1,225000,1500,1,0,0,1,950
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2012,0,0,1,0,181000,1200,0,1,0,1,4700
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2011,0,1,1,1,236000,1400,1,0,0,1,4750
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1999,0,1,1,1,290000,2200,0,1,0,1,3700
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2012,0,0,1,1,165000,1400,0,1,0,1,6450
0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1990,0,0,0,1,300000,1500,0,1,1,1,700
0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,2015,0,1,0,1,98000,1984,0,1,1,2,18900
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,0,1,0,1,95000,1984,0,1,1,2,14400
0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2019,0,1,0,1,36000,1500,0,1,1,2,16499
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2016,0,1,1,0,148000,1500,0,1,0,1,8999
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2012,0,0,0,1,156000,1400,0,1,0,1,6999
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2006,0,1,1,0,209000,2000,0,1,1,1,5900
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2007,0,0,0,1,216000,1400,0,1,0,1,5899
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2011,0,1,1,0,99000,1500,0,1,0,1,9599
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2016,0,0,0,1,34000,1200,0,1,1,1,8600
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2014,0,0,1,0,135000,1200,0,1,1,1,6199
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2012,0,0,1,0,210000,1796,0,1,1,2,9900
0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,2009,0,0,1,1,198162,1999,1,0,0,2,7799
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2016,0,0,0,1,90713,1800,0,1,1,2,13999
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2008,0,1,0,1,159660,1400,0,1,0,1,8999
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,2012,0,1,1,0,154000,1200,0,1,1,2,8999
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2012,0,0,1,0,174144,1500,0,1,0,1,6199
0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,2009,0,1,0,1,169850,2500,0,1,1,2,10299
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2016,0,1,0,1,205000,2000,0,1,0,2,20000
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2010,0,0,0,1,177429,1400,0,1,1,2,7999
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2005,0,0,1,0,204075,2000,0,1,1,1,6100
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2015,0,1,1,0,101621,1600,0,1,0,1,18599
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2015,0,0,1,0,178232,1500,0,1,0,1,7799
0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,2014,0,0,1,0,175489,1500,0,1,0,1,6999
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2006,0,0,0,1,215604,1500,0,1,0,1,4499
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2009,0,0,0,1,326550,1500,1,0,0,2,6799
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2007,0,1,0,1,127323,1500,0,1,1,1,5199
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2016,0,1,1,1,246792,2200,0,1,0,2,24500
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2018,0,1,0,1,45617,1000,0,1,1,1,7699
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2012,0,1,0,1,211577,2000,0,1,1,2,8900
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2011,0,0,1,0,191365,1500,0,1,0,1,6699
0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2013,0,0,0,1,106753,1200,1,0,0,1,5599
0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,2016,0,0,0,1,70796,1600,0,1,1,1,13499
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,2011,0,0,1,1,173264,1390,0,1,1,1,8199
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011,0,1,0,1,259506,1500,0,1,0,1,6499
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,2017,0,0,0,1,145723,1500,0,1,0,2,14999
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2013,0,0,0,1,230000,1200,0,1,1,1,8900
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2010,0,1,0,1,294000,2200,0,1,0,2,12850
0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,2007,0,1,0,1,315000,2000,0,1,1,1,6999
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2017,0,1,1,0,163000,1500,0,1,0,1,8999
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2014,0,1,1,0,149000,1500,0,1,0,1,11700
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2020,0,1,1,0,6600,2000,0,1,1,2,22400
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2020,0,1,0,1,8114,1800,0,1,1,2,18999
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2008,0,1,0,1,159660,1400,0,1,0,1,8999
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2015,0,1,1,0,101621,1600,0,1,0,2,18599
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,2007,0,0,0,1,179000,1500,0,1,1,1,5400
0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2010,0,0,0,1,137664,1400,0,1,1,1,5699
0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2014,0,1,1,0,119000,1600,0,1,1,2,12999
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2010,0,1,1,0,191000,2200,0,1,0,2,13300
0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,2011,0,1,1,0,216000,2000,0,1,1,2,8899
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2005,0,1,0,1,107000,2400,1,0,0,2,6700
0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2019,0,1,0,1,7500,1500,0,1,1,2,19999
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2014,0,0,1,0,198000,1500,0,1,0,2,8200
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2015,0,0,1,0,146000,1200,0,1,1,1,7199
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2009,0,1,0,1,288640,2200,0,1,0,2,11999
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2000,0,1,0,1,263112,2000,1,0,0,1,5299
0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,2017,0,1,1,0,59661,1500,0,1,1,1,13499
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2009,0,0,0,1,235641,1500,0,1,0,1,5799
0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,2016,0,1,0,1,33583,2500,0,0,1,2,19999
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2014,0,1,1,0,156496,1500,0,1,0,1,11999
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2012,0,1,1,0,153894,2200,0,1,0,2,16999
0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,2010,0,1,1,0,197000,2000,1,0,0,1,11599
0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,2014,0,0,0,1,197000,1600,0,1,0,1,10750
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2007,0,0,0,1,202994,1400,0,1,0,2,5699
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2012,0,1,0,1,205788,1500,0,1,0,1,6499
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,2000,0,1,0,1,277437,2000,1,0,0,1,5199
0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,2012,0,1,0,1,116000,2500,0,0,1,2,17800
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,2012,0,0,0,1,190635,1598,0,1,1,2,14200
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2009,0,1,1,0,214823,1500,0,1,0,1,9399
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,2011,0,1,1,0,132000,2000,0,1,1,2,15900
0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,2011,0,1,1,0,216887,2200,0,1,0,2,19999
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2018,0,1,0,1,7900,1500,1,0,1,2,20999
0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,2012,0,0,1,0,240000,1500,0,1,0,1,4499
0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,2013,0,1,0,1,99000,2500,0,0,1,2,16800
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2008,0,1,0,1,147473,1800,0,1,1,1,9799
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2011,0,0,0,1,176500,1300,0,1,1,1,5699
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2014,0,0,1,0,168687,1500,0,1,0,1,8299
0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,2013,0,1,1,0,175000,2000,0,1,0,2,14699
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2012,0,0,0,1,196134,1200,0,1,1,2,5999
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2012,0,0,1,0,161380,1500,0,1,0,1,8199
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2012,0,0,1,0,214729,1600,0,1,0,1,11699
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,2012,0,0,0,1,145987,1600,0,1,1,2,14700
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2015,0,0,1,0,163494,1400,0,1,0,1,9899
0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,2005,0,1,0,1,123136,2000,1,0,0,1,4699
0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,2016,0,1,1,0,48700,1400,0,1,1,2,12900
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2015,0,1,0,1,172758,1600,0,1,0,1,15499
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,2011,0,1,1,0,217082,2400,0,1,0,2,15499
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2015,0,0,1,0,47000,1800,0,1,1,2,11200
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2010,0,0,1,0,227640,1500,0,1,0,1,6499
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2011,0,0,0,1,172000,1120,0,1,0,1,6099
0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,2016,0,1,0,1,116994,2500,0,1,1,2,14999
0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,2013,0,0,1,0,179376,1800,0,1,1,2,11800
0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2005,0,1,1,0,285135,2400,1,0,0,1,6599
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,2008,0,1,0,1,201963,1600,0,1,1,1,3699
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2009,0,0,0,1,149002,1500,0,1,0,2,4999
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2014,0,1,0,1,167585,1400,0,1,1,1,9799
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2013,0,0,0,1,133772,1600,0,1,0,1,11699
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,2013,0,0,1,0,207565,1400,1,0,0,1,9299
0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,2012,0,1,0,1,193044,2000,0,1,1,2,12499
